type,price,address,description,bedrooms,bathrooms,agency_name,agency_link,image_url
Apartment,"5,500  QAR / MONTH",Najma,2BHK FF (NO COMMISSION!) nr Crowne Plaza,2,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2019/11/21/5_0.jpg?itok=X978AGzg
Apartment,"4,400  QAR / MONTH",Muither,2BHK flat Near Muither sports club/ Aspire park,2,1,Streamline Enterprises,https://www.qatarliving.com/user/streamline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/12/02/IMG_6600.JPG?itok=dJHebneB
Apartment,"3,700  QAR / MONTH",Umm Al Amad,Brand New 2 Bedroom Flats ,2,3,FBH Properties,https://www.qatarliving.com/user/fbh-properties,https://files.qatarliving.com/styles/555x415/s3/2019/12/26/1bhk-umm-qarn-2.jpeg?itok=lh8eUkv5
Apartment,"3,500  QAR / MONTH",Old Airport,2 bed room with 2 bath rooms,2,2,Morning Star Real Estate And Services Co,https://www.qatarliving.com/user/morning-star-real-estate-services-co,https://files.qatarliving.com/styles/555x415/s3/2020/04/03/IMG_1680.JPG?itok=ju7kCk8C
Apartment,"7,500  QAR / MONTH",The Pearl Qatar,awesome offer! 1 bedroom apartment for rent in Pearl (1505),1,2,BestBuyProperties,https://www.qatarliving.com/user/bestbuyproperties,https://files.qatarliving.com/styles/555x415/s3/2019/11/11/9c11eef6-de0f-4109-a39a-4acb036ce1ee.jpg?itok=v_Dzgmi0
Apartment,"12,000  QAR / MONTH",LUSAIL,Brand new 3 Bed Compound Apartment @ Lusail,3,2,Steps Real Estate.,https://www.qatarliving.com/user/steps-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/06/1_21.jpg?itok=re0hLLqv
Apartment,"5,700  QAR / MONTH",Umm Ghwailina,3666 Unfurnished 3BHK Apartment for Rent In Doha ,3,3,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/03/21/WhatsApp-Image-2020-03-21-at-2.42.14-PM.jpeg?itok=9_EWDcUj
Apartment,"2,850  QAR / MONTH",Al Wukair,3555 UNBEATABLE PRICE - Superb 1BHK FF for Rent in Wakra,1,1,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/02/24/6d4208ca-d0ef-418c-a4a7-d67647b80aba.jpg?itok=mEQLQ8-S
Apartment,"5,000  QAR / MONTH",Al Nasr,3602 Fully Furnished 2 BHK Apartment for Rent ,2,2,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/02/24/WhatsApp-Image-2020-02-24-at-6.59.05-PM.jpeg?itok=gEXoPiPx
Apartment,"4,500  QAR / MONTH",Old Airport,3641 Unfurnished 2 BHK Apartment for Rent in Doha ,2,2,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/03/09/DSC_1356.jpg?itok=v0I_rwXF
Apartment,"5,000  QAR / MONTH",Najma,3513 Unfurnished 2 BHK Apartment for Rent in Doha ,2,2,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/02/24/WhatsApp-Image-2019-12-24-at-7.15.34-PM2.jpeg?itok=JWPJJyJL
Apartment,"6,000  QAR / MONTH",Al Maamoura,Semi Furnished 2BHK Apt+Pool&Gym -Maamoura,2,2,Watsons Properties,https://www.qatarliving.com/user/watsons-properties,https://files.qatarliving.com/styles/555x415/s3/2019/12/16/IMG-20191216-WA0015.jpg?itok=1tVGeaPd
Apartment,"6,300  QAR / MONTH",Mushaireb,Fully Furnished 2BHK Apartment in Mushreib Downtown ,2,3,Watsons Properties,https://www.qatarliving.com/user/watsons-properties,https://files.qatarliving.com/styles/555x415/s3/2020/01/14/IMG-20200114-WA0035.jpg?itok=mCmvzL5W
Apartment,"1,340,000  QAR / MONTH",LUSAIL,Best Deal For Investors- FF 2BHK+Balcony-Lusail,2,3,Watsons Properties,https://www.qatarliving.com/user/watsons-properties,https://files.qatarliving.com/styles/555x415/s3/2020/04/09/IMG-20191212-WA0117_0.jpg?itok=Zh_1os50
Apartment,"4,200  QAR / MONTH",Old Airport,Spacious 2BHK Apt in Old Airport,2,2,Watsons Properties,https://www.qatarliving.com/user/watsons-properties,https://files.qatarliving.com/styles/555x415/s3/2020/04/13/IMG-20200412-WA0087_1.jpg?itok=4fbrPoqu
Apartment,"3,000  QAR / MONTH",Old Al Hitmi,1 Month free!! Fully furnished 1bhk apartment in Old Al Hitmi,1,1,bestcare,https://www.qatarliving.com/user/bestcare,https://files.qatarliving.com/styles/555x415/s3/2020/04/12/IMG_6310.jpg?itok=4FYS5ZnX
Apartment,"11,000  QAR / MONTH",West Bay,Fully Furnished 1 BR Serviced Apt in West Bay,1,1,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2020/03/09/1_7.jpeg?itok=z5ub1mjz
Apartment,"14,000  QAR / MONTH",LUSAIL,"Stunning 2 BR + Maid’s Room, Lusail City",2,3+,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2019/08/26/LvQFIC1WLj0HhE6H.jpeg?itok=BghH33k8
Apartment,"9,500  QAR / MONTH",West Bay,Executive Studio Apt in a Serviced Tower,Studio,1,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2020/03/09/1_9.jpeg?itok=QAn-_z1L
Apartment,"7,000  QAR / MONTH",The Pearl Qatar,SF 2 Bedroom Apartment w/ 1 month Free,2,2,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2020/03/29/efSi1xNiGAf9o84N.jpeg?itok=J0OM3arY
Apartment,"9,500  QAR / MONTH",West Bay,2 BR Serviced Apartment in West Bay,2,2,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2020/03/29/nAwNaYj0WVyIRMqe.jpeg?itok=ETqDo0Rj
Apartment,"12,000  QAR / MONTH",West Bay,Executive 1 BR Serviced Apt in West Bay,1,1,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2020/03/09/1_6.jpeg?itok=9BbA70SZ
Apartment,"5,500  QAR / MONTH",Al Muntazah,Unfurnished 2 & 3 Bedroom Apartments in Al Muntazah,2,2,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2020/03/29/JITUfbdL3kZV1vqX.jpeg?itok=IK5d3gcP
Apartment,"6,500  QAR / MONTH",The Pearl Qatar,SF Studio Apt Overlooking the Sea,Studio,1,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2020/03/29/9tW6oUZWOwHYVHF7.jpeg?itok=pnmeAhDy
Apartment,"10,500  QAR / MONTH",West Bay,3 BR Serviced Apartment in West Bay,3,3,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2020/03/29/GaTITiIECJY4oGtO_0.jpeg?itok=rpba6Fbn
Apartment,"11,500  QAR / MONTH",Barwa City,Spacious 3 bedrooms - Free Utilities ,3,3,TanweenProperties,https://www.qatarliving.com/user/tanweenproperties,https://files.qatarliving.com/styles/555x415/s3/2019/11/10/1-bedroom_0.jpg?itok=tAh9OqLC
Apartment,"4,800  QAR / MONTH",Old Salata,Hotel Apartment Near Corniche,Studio,1,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2020/03/09/3_13.jpeg?itok=O1ngC8fp
Apartment,"8,500  QAR / MONTH",Barwa City,3 Bedroom Semi Furnished Apartment,3,2,TanweenProperties,https://www.qatarliving.com/user/tanweenproperties,https://files.qatarliving.com/styles/555x415/s3/2018/09/23/3_10.jpg?itok=NoO1EAmJ
Apartment,"8,600  QAR / MONTH",Barwa City,3 BR S/F - Barwa City - Bills included,3,3,TanweenProperties,https://www.qatarliving.com/user/tanweenproperties,https://files.qatarliving.com/styles/555x415/s3/2019/09/03/4.1_0.jpg?itok=oDdlIviH
Apartment,"11,500  QAR / MONTH",Abu Hamour,Spacious 3 B/R Fully Furnished- Free Utilities,3,3,TanweenProperties,https://www.qatarliving.com/user/tanweenproperties,https://files.qatarliving.com/styles/555x415/s3/2020/01/30/2_13.jpg?itok=wtPR5s4x
Apartment,"8,500  QAR / MONTH",West Bay,Serviced Studio Apartment in West Bay,Studio,1,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2020/03/09/1_8.jpeg?itok=91NsqkaM
Apartment,"12,893  QAR / MONTH",The Pearl Qatar,2 Bedroom Apt with Marina Entrance View,2,2,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2019/08/25/L6zjVu4DnuiTIZvo.jpeg?itok=yR0n6Jcp
Apartment,"6,500  QAR / MONTH",Al Sadd,Furnished 1 Bedroom Apartment in Al Sadd,1,1,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2019/08/21/xHX3f9VlSK7rqcNK_0.jpeg?itok=cX8tDn1p
Apartment,"9,000  QAR / MONTH",The Pearl Qatar, Brand New Tower: 1 BR w/ 2 Months FREE,1,1,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2020/03/09/1_5.jpeg?itok=NSaIfggZ
Apartment,"13,000  QAR / MONTH",The Pearl Qatar,Large 2 Bedroom Semi Furnished Apt - Marina View,2,3,TanweenProperties,https://www.qatarliving.com/user/tanweenproperties,https://files.qatarliving.com/styles/555x415/s3/2020/01/29/1_51.jpg?itok=Aoigt7X4
Apartment,"13,500  QAR / MONTH",The Pearl Qatar,Utilities Included! Large 2 BR SF Apt -Marina View,2,3,TanweenProperties,https://www.qatarliving.com/user/tanweenproperties,https://files.qatarliving.com/styles/555x415/s3/2020/01/29/5_50.jpg?itok=eiKrrMBA
Apartment,"11,500  QAR / MONTH",Abu Hamour,"Large FF 3 Bedrooms, Utilities Included in a Greenery Area",3,3,TanweenProperties,https://www.qatarliving.com/user/tanweenproperties,https://files.qatarliving.com/styles/555x415/s3/mkdev/2017/08/15/1498920170808090912-Large.jpg?itok=RPk3KBSs
Apartment,"7,700  QAR / MONTH",Al Sadd,2 Bhk FF Luxury Flat For Rent In Al-Saad,2,1,Maxam Business Solution,https://www.qatarliving.com/user/maxam-business-solution,https://files.qatarliving.com/styles/555x415/s3/2020/02/20/Hall-2.jpg?itok=EHos1swl
Apartment,"5,000  QAR / MONTH",Al Muntazah,Unfurnished 2 bedrooms in Muntazh near Al Meera,2,2,Aldar Properties,https://www.qatarliving.com/user/aldar-properties,https://files.qatarliving.com/styles/555x415/s3/2020/04/07/Muntazah-13-Flat-2_.jpg?itok=ROezpsxR
Apartment,"8,000  QAR / MONTH",Al Kheesa,No Commission - Luxury Spacious F/F 3 BHK-in Al Kheesa beside Doha Festival City,3,3,Aldar Properties,https://www.qatarliving.com/user/aldar-properties,https://files.qatarliving.com/styles/555x415/s3/2020/04/05/AlDar-Creek-24A.jpg?itok=feDHUNI9
Apartment,"4,400  QAR / MONTH",Wakrah,3 BEDROOM APARTMENT IN WAKRAH BEHIND Q-TEL TOWER,3,3,pvqdoha,https://www.qatarliving.com/user/pvqdoha,https://files.qatarliving.com/styles/555x415/s3/2018/04/13/20180326_212906.jpg?itok=GpzF6D5L
Apartment,"5,500  QAR / MONTH",Al Thumama,Beautiful Furnished 1 bedroom in Compound with balcony ,1,1,Aldar Properties,https://www.qatarliving.com/user/aldar-properties,https://files.qatarliving.com/styles/555x415/s3/2020/04/05/Dar-Al-Jazi-Noof_0.jpg?itok=1ghS7T6z
Apartment,"3,500  QAR / MONTH",Umm Ghwailina,* * * UF 1 BR for QR.3500 * * *,1,1,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/06/20/WhatsApp-Image-2019-06-19-at-6.34.00-PM.jpeg?itok=ypcwH-yd
Apartment,"6,000  QAR / MONTH",Mushaireb,* * * FF 2 BR in Musherib * * *,2,2,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/05/15/12-10.jpg?itok=6_L8adTR
Apartment,"9,500  QAR / MONTH",Al Luqta / Old Al Rayyan,*** Luxury 3 BR Compound Apartments ***,3,2,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/12/11/20191210_103547_0.jpg?itok=fXdVC4EA
Apartment,"4,000  QAR / MONTH",Umm Ghwailina,2 Bed room apartments in Mugalina for rent,2,1,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2020/03/30/WhatsApp-Image-2020-03-30-at-1.02.26-PM.jpeg?itok=PAoaUdVn
Apartment,"3,000  QAR / MONTH",Old Salata,FULLY FURNISHED STUDIO FLAT IN OLD SALATA NEAR QATAR NATIONAL MUSEUM,Studio,1,itower,https://www.qatarliving.com/user/itower,https://files.qatarliving.com/styles/555x415/s3/2020/02/25/IMG_7612.JPG?itok=yY24Nul0
Apartment,"7,500  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,Luxurious Fully Furnished 3BHK apartment available in Mansoura ,3,3,Ibhar Enterprisess,https://www.qatarliving.com/user/ibhar-enterprisess,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/03/06/5124120180306060751-Large.JPG?itok=AGrUYrL0
Apartment,"3,500  QAR / MONTH",Old Airport,1 Bedroom Apartment In Old Air Port Area,1,1,Ibhar Enterprisess,https://www.qatarliving.com/user/ibhar-enterprisess,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/03/01/7226720170405085125-Large.JPG?itok=T6H9ch3h
Apartment,"11,500  QAR / MONTH",The Pearl Qatar,Fully Furnished 2-Bedroom Apartment in the Pearl (RP1),2,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/02/06/1_6.jpg?itok=EwdBAr9q
Apartment,"11,000  QAR / MONTH",West Bay,Lux. Furnished 3-bdr apt+1 month free in West bay (UBT/6),3,3,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/02/13/Layout_5.jpg?itok=HsF9QYpO
Apartment,"8,000  QAR / MONTH",The Pearl Qatar,Semi Furnished 1-Bedroom Apartment in The Pearl (VB6-C),1,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/03/07/Layout6_2.png?itok=OJHNIWIc
Apartment,"12,000  QAR / MONTH",West Bay,"Fully Furnished 3-BDR Apt, West Bay + 1 month free ( RRT)",3,3,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/04/11/1_4.jpg?itok=SiK6Qxsg
Apartment,"8,500  QAR / MONTH",The Pearl Qatar,Fully Furnished 1-Bedroom Apartment in The Pearl (PR1-Z),1,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/05/05/1-6-01_0.jpg?itok=w3ThpHmh
Apartment,"10,500  QAR / MONTH",West Bay,"Lux. & Furnished 2-BDR Apt, West Bay +1 month free((BHT-))",2,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/06/24/Listing-layout-01.jpg?itok=RULWPwgX
Apartment,"15,000  QAR / MONTH",The Pearl Qatar,Fully Furnished 2-Bedroom Duplex in The Pearl (RP1),2,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/09/29/1-6-02.jpg?itok=_WM5Umf7
Apartment,"8,000  QAR / MONTH",The Pearl Qatar,"Brand new semi furnished apartment, 2 free months (VB26)",1,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/26/1-BDR.png?itok=5Wo31FIX
Apartment,"10,000  QAR / MONTH",West Bay,Semi Furnished 3-Bedroom Apartment in West Bay (RRT/3),3,3,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/10/17/Layout-_0.png?itok=6KOhAk3D
Apartment,"2,725  QAR / MONTH",Barwa City,Amazing Unfurnished Studio in Mesaimeer (MCY-6),Studio,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/16/Layout3_7.png?itok=UsDQzZns
Apartment,"8,000  QAR / MONTH",Ain Khaled,"Furnished 2-BDR Apt, Ain Khalid +1 month free! (AKG))",2,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/01/15/6_12.jpg?itok=ZZ8MutHn
Apartment,"10,500  QAR / MONTH",West Bay,"Lux. & Furnished 2-BDR Apt, West Bay +1 month free (BHT/A)",2,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/10/1_13.jpg?itok=ov54Ei7p
Apartment,"5,500  QAR / MONTH",Al Thumama,First Month Free Luxurious Fully Furnished 1 Bedroom in Compound @ Al Thumama.,1,1,ZealProperties,https://www.qatarliving.com/user/zealproperties,https://files.qatarliving.com/styles/555x415/s3/mkdev/2017/11/15/7684920160814063811-Large.jpg?itok=LxuQltQ-
Apartment,"4,500  QAR / MONTH",Doha,1 Month Free FF 1-BHK available in Maamoura.,1,1,ZealProperties,https://www.qatarliving.com/user/zealproperties,https://files.qatarliving.com/styles/555x415/s3/mkdev/2017/04/15/8750420170415082127-Large.jpg?itok=9DKgPqWR
Apartment,"6,000  QAR / MONTH",Fereej Bin Mahmoud,Ramadan Promotion Spacious 2 bedrooms furnished flat in Bin Mahmoud,2,2,ZealProperties,https://www.qatarliving.com/user/zealproperties,https://files.qatarliving.com/styles/555x415/s3/2018/10/29/Property_56982837.jpg?itok=dQR6HGC2
Apartment,"6,000  QAR / MONTH",Fereej Bin Omran,Fully Furnished 2 Bedrooms Apartment in Fereej Bin Omran ,2,1,ZealProperties,https://www.qatarliving.com/user/zealproperties,https://files.qatarliving.com/styles/555x415/s3/2020/03/25/DSC_0050.JPG?itok=cbeS05eD
Apartment,"6,000  QAR / MONTH",Al Gharrafa,Ramadan Promotion Fully Furnished 2 bedrooms Apartment behind Sidra Hospital,2,2,ZealProperties,https://www.qatarliving.com/user/zealproperties,https://files.qatarliving.com/styles/555x415/s3/2020/03/25/DSC_0309.JPG?itok=rqkURVP9
Apartment,"10,500  QAR / MONTH",LUSAIL,Ref. No.: AP1337 - Luxurious Furnished 2 Bedroom Apartments,2,2,Cushman and Wakefield Qatar,https://www.qatarliving.com/user/cushman-wakefield-qatar,https://files.qatarliving.com/styles/555x415/s3/2019/11/04/IMG_0928.JPG?itok=fyvwMDE_
Apartment,"4,400  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,Good Priced with 2 bed rooms for Family/Executive Bachelor 2BHK Apartment Available in Man,2,1,Sky Vision Real Estate,https://www.qatarliving.com/user/sky-vision-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/09/26/0_0.jpg?itok=vbl4Un3j
Apartment,"8,000  QAR / MONTH",Luaib,Waterfront Luxury One-Bedroom Apartment,1,2,Shahawi Properties,https://www.qatarliving.com/user/shahawi-properties,https://files.qatarliving.com/styles/555x415/s3/2020/04/13/WhatsApp-Image-2020-04-05-at-11.16.38-AM2.jpeg?itok=zUhNwKpN
Apartment,"10,000  QAR / MONTH",West Bay,FABULOUS 2 BEDROOM FULLY FURNISHED APARTMENT IN WESTBAY (NO COMMISSION!!),2,3,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2019/09/03/amenities3_2.jpg?itok=gmTVdpsE
Apartment,"6,500  QAR / MONTH",Al Doha Al Jadeeda,"SPACIOUS 2 BED FF HOTEL B-RING, FAMILY / BACHELORS (NO COMMISSION)",2,2,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2019/09/23/WhatsApp-Image-2019-09-23-at-9.52.56-AM1_1.jpeg?itok=7E2uF0XZ
Apartment,"6,000  QAR / MONTH",Al Sadd,3BR Apart in al Sadd + 1 Month Free,3,3,RETAJ REAL ESTATE,https://www.qatarliving.com/user/retaj-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/09/23/AAR_0398-2s.jpg?itok=y4rPBKHu
Apartment,"5,000  QAR / MONTH",Al Sadd,2BR Apart in al Sadd + 1 Month Free,2,3,RETAJ REAL ESTATE,https://www.qatarliving.com/user/retaj-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/09/23/AAR_0398-2s_0.jpg?itok=h8tauWuc
Apartment,"6,500  QAR / MONTH",Al Sadd,3BR Apart for rent in al Sadd + 1 Month Free,3,3,RETAJ REAL ESTATE,https://www.qatarliving.com/user/retaj-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/09/23/AAR_1540s.jpg?itok=W3T07dpR
Apartment,"6,500  QAR / MONTH",Doha Port,2BR Apartments FF in old Salata+1MONTH FREE,2,2,RETAJ REAL ESTATE,https://www.qatarliving.com/user/retaj-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/09/23/corniche-63s_1.jpg?itok=WRX7kTSd
Apartment,"6,600  QAR / MONTH",Al Sadd,2BR FF Apart for rent in al Sadd,2,2,RETAJ REAL ESTATE,https://www.qatarliving.com/user/retaj-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/09/23/AAR_2985s.jpg?itok=LQ9Bbq4q
Apartment,"6,000  QAR / MONTH",Al Sadd,3BR Apart Rabiah building in al Sadd + 1 Month Free,3,3,RETAJ REAL ESTATE,https://www.qatarliving.com/user/retaj-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/10/12/ETHFkFE9qZ6hdBun.jpeg?itok=DT6EfI7h
Apartment,"6,500  QAR / MONTH",Al Sadd,3BR Apart Kanary Building in al Sadd + 1 Month Free,3,3,RETAJ REAL ESTATE,https://www.qatarliving.com/user/retaj-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/10/12/AAR_1540s_0.jpg?itok=bqXOiCK8
